manufacturer,our_sku,supplier_sku,product_name,active,category,material_type,product_use,mpn,family_id,family_name,knowledge_file,thermal_r_value,acoustic_rw,nrc_aw,performance_source,tds_url,sds_url,validation_status,validation_notes,bot_content_status,family_confidence,family_recommendation_eligible,sku_selection_eligible,source_workbook,source_sha256
Fletcher,FI SB 27580 SB,FISBR27W580L1160PK8,PinksSoundB R2.7 SB 1160*580,Yes,Batt,Glasswool,Internal Wall | Ceiling | General Acoustic,902199,FLETCHER_SOUNDBREAK,Soundbreak Acoustic Insulation,knowledge/fletcher/soundbreak.md,Review: R2.87 | R2.7,Rw 50,NRC 0.75,Spec Total R-value; Spec Product R-value; Spec Acoustic Rating; Legacy performance,https://insulation.com.au/wp-content/uploads/2023/TDS-Pink-Soundbreak-Rev6-150124.pdf,https://insulation.com.au/wp-content/uploads/2024/SUIS-FBS-1-Glasswool-Bio-soluble-Insulation-Rev3-171024.pdf,REVIEW,Thermal R conflict between legacy and spec fields; Order Flag contains repeated 6712; confirm intended meaning; Order Quantity contains repeated 6712; confirm intended meaning,READY,manufacturer_supported,True,False,Product_Master_Bot_Sheet1_Validated.xlsx,cab733ff840db5bb8116e4869b42915772cd667d035912612bd78c0d35b4b5b7
Fletcher,FI SB 31430 SB,FISBR31W430L1160PK6,PinksSoundB R3.1 SB 1160*430,Yes,Batt,Glasswool,Internal Wall | Ceiling | General Acoustic,902201,FLETCHER_SOUNDBREAK,Soundbreak Acoustic Insulation,knowledge/fletcher/soundbreak.md,Review: R3.27 | R3.1,Rw 50,NRC 0.75,Spec Total R-value; Spec Product R-value; Spec Acoustic Rating; Legacy performance,https://insulation.com.au/wp-content/uploads/2023/TDS-Pink-Soundbreak-Rev6-150124.pdf,https://insulation.com.au/wp-content/uploads/2024/SUIS-FBS-1-Glasswool-Bio-soluble-Insulation-Rev3-171024.pdf,REVIEW,Thermal R conflict between legacy and spec fields,READY,manufacturer_supported,True,False,Product_Master_Bot_Sheet1_Validated.xlsx,cab733ff840db5bb8116e4869b42915772cd667d035912612bd78c0d35b4b5b7
Fletcher,FI SB 31580 SB,FISBR31W580L1160PK6,PinksSoundB R3.1 SB 1160*580,Yes,Batt,Glasswool,Internal Wall | Ceiling | General Acoustic,902202,FLETCHER_SOUNDBREAK,Soundbreak Acoustic Insulation,knowledge/fletcher/soundbreak.md,Review: R3.27 | R3.1,Rw 50,NRC 0.75,Spec Total R-value; Spec Product R-value; Spec Acoustic Rating; Legacy performance,https://insulation.com.au/wp-content/uploads/2023/TDS-Pink-Soundbreak-Rev6-150124.pdf,https://insulation.com.au/wp-content/uploads/2024/SUIS-FBS-1-Glasswool-Bio-soluble-Insulation-Rev3-171024.pdf,REVIEW,Thermal R conflict between legacy and spec fields; Order Flag contains repeated 6712; confirm intended meaning; Order Quantity contains repeated 6712; confirm intended meaning,READY,manufacturer_supported,True,False,Product_Master_Bot_Sheet1_Validated.xlsx,cab733ff840db5bb8116e4869b42915772cd667d035912612bd78c0d35b4b5b7
Fletcher,FI PP 1150450,FIPP11T50W450L1200PK32,Pink Partition11kg*1200*450*50,Yes,Batt,Glasswool,Internal Wall,903442,FLETCHER_PINK_PARTITION,Pink Partition Insulation,knowledge/fletcher/pink-partition.md,Review: R1.42 | R1.3,Not stated,NRC 0.85,Spec Total R-value; Spec Acoustic Rating; Legacy performance,https://insulation.com.au/wp-content/uploads/2024/TDS-Pink-Batts-Wall-Rev12-010225.pdf,https://insulation.com.au/wp-content/uploads/2024/SUIS-FBS-1-Glasswool-Bio-soluble-Insulation-Rev3-171024.pdf,REVIEW,Thermal R conflict between legacy and spec fields; Order Flag contains repeated 6712; confirm intended meaning; Order Quantity contains repeated 6712; confirm intended meaning,READY,manufacturer_supported,True,False,Product_Master_Bot_Sheet1_Validated.xlsx,cab733ff840db5bb8116e4869b42915772cd667d035912612bd78c0d35b4b5b7
Fletcher,FI PP 1150600,FIPP11T50W600L1200PK32,Pink Partition11kg*1200*600*50,Yes,Batt,Glasswool,Internal Wall,903444,FLETCHER_PINK_PARTITION,Pink Partition Insulation,knowledge/fletcher/pink-partition.md,Review: R1.42 | R1.3,Not stated,NRC 0.85,Spec Total R-value; Spec Acoustic Rating; Legacy performance,https://insulation.com.au/wp-content/uploads/2024/TDS-Pink-Batts-Wall-Rev12-010225.pdf,https://insulation.com.au/wp-content/uploads/2024/SUIS-FBS-1-Glasswool-Bio-soluble-Insulation-Rev3-171024.pdf,REVIEW,Thermal R conflict between legacy and spec fields; Order Flag contains repeated 6712; confirm intended meaning; Order Quantity contains repeated 6712; confirm intended meaning,READY,manufacturer_supported,True,False,Product_Master_Bot_Sheet1_Validated.xlsx,cab733ff840db5bb8116e4869b42915772cd667d035912612bd78c0d35b4b5b7
Thermotec,RSPI12725,THERRWSPID120PLNID12P7T25M,RW 120kg Plain SPI 12.7 x 25mm,Yes,Pipe Insulation,Stonewool,Pipe,RSPI12725,THERMOTEC_ROCKWOOL_PIPE,Rockwool Pipe Insulation,knowledge/thermotec/rockwool-pipe-insulation.md,Review: R1.2 | R2.5,Review: Rw 50+ | Rw 120,NRC 0.95,Spec Total R-value; Spec Product R-value; Spec Acoustic Rating; Legacy performance,https://www.brierleyhose.com.au/uploads/6/1/8/4/61849789/thermotec-4-zero.pdf,https://www.brierleyhose.com.au/uploads/6/1/8/4/61849789/thermotec.pdf,REVIEW,Thermal R conflict between legacy and spec fields; Acoustic Rw conflict between legacy and spec fields; Order Flag contains repeated 6712; confirm intended meaning; Order Quantity contains repeated 6712; confirm intended meaning,READY,manufacturer_supported,True,False,Product_Master_Bot_Sheet1_Validated.xlsx,cab733ff840db5bb8116e4869b42915772cd667d035912612bd78c0d35b4b5b7
Thermotec,RSPI12740,THERRWSPID120PLNID12P7T40M,RW 120kg Plain SPI 12.7 x 40mm,Yes,Pipe Insulation,Stonewool,Pipe,RSPI12740,THERMOTEC_ROCKWOOL_PIPE,Rockwool Pipe Insulation,knowledge/thermotec/rockwool-pipe-insulation.md,Review: R1.2 | R2.5,Review: Rw 50+ | Rw 120,NRC 0.95,Spec Total R-value; Spec Product R-value; Spec Acoustic Rating; Legacy performance,https://www.brierleyhose.com.au/uploads/6/1/8/4/61849789/thermotec-4-zero.pdf,https://www.brierleyhose.com.au/uploads/6/1/8/4/61849789/thermotec.pdf,REVIEW,Thermal R conflict between legacy and spec fields; Acoustic Rw conflict between legacy and spec fields; Order Flag contains repeated 6712; confirm intended meaning; Order Quantity contains repeated 6712; confirm intended meaning,READY,manufacturer_supported,True,False,Product_Master_Bot_Sheet1_Validated.xlsx,cab733ff840db5bb8116e4869b42915772cd667d035912612bd78c0d35b4b5b7
Thermotec,RSPI12750,THERRWSPID120PLNID12P7T50M,RW 120kg Plain SPI 12.7 x 50mm,Yes,Pipe Insulation,Stonewool,Pipe,RSPI12750,THERMOTEC_ROCKWOOL_PIPE,Rockwool Pipe Insulation,knowledge/thermotec/rockwool-pipe-insulation.md,Review: R1.2 | R2.5,Review: Rw 50+ | Rw 120,NRC 0.95,Spec Total R-value; Spec Product R-value; Spec Acoustic Rating; Legacy performance,https://www.brierleyhose.com.au/uploads/6/1/8/4/61849789/thermotec-4-zero.pdf,https://www.brierleyhose.com.au/uploads/6/1/8/4/61849789/thermotec.pdf,REVIEW,Thermal R conflict between legacy and spec fields; Acoustic Rw conflict between legacy and spec fields; Order Flag contains repeated 6712; confirm intended meaning; Order Quantity contains repeated 6712; confirm intended meaning,READY,manufacturer_supported,True,False,Product_Master_Bot_Sheet1_Validated.xlsx,cab733ff840db5bb8116e4869b42915772cd667d035912612bd78c0d35b4b5b7
Thermotec,RSPI16025,THERRWSPID120PLNID16P0T25M,RW 120kg Plain SPI 16.0 x 25mm,Yes,Pipe Insulation,Stonewool,Pipe,RSPI16025,THERMOTEC_ROCKWOOL_PIPE,Rockwool Pipe Insulation,knowledge/thermotec/rockwool-pipe-insulation.md,Review: R1.2 | R2.5,Review: Rw 50+ | Rw 120,NRC 0.95,Spec Total R-value; Spec Product R-value; Spec Acoustic Rating; Legacy performance,https://www.brierleyhose.com.au/uploads/6/1/8/4/61849789/thermotec-4-zero.pdf,https://www.brierleyhose.com.au/uploads/6/1/8/4/61849789/thermotec.pdf,REVIEW,Thermal R conflict between legacy and spec fields; Acoustic Rw conflict between legacy and spec fields; Order Flag contains repeated 6712; confirm intended meaning; Order Quantity contains repeated 6712; confirm intended meaning,READY,manufacturer_supported,True,False,Product_Master_Bot_Sheet1_Validated.xlsx,cab733ff840db5bb8116e4869b42915772cd667d035912612bd78c0d35b4b5b7
Thermotec,RSPI16040,THERRWSPID120PLNID16P0T40M,RW 120kg Plain SPI 16.0 x 40mm,Yes,Pipe Insulation,Stonewool,Pipe,RSPI16040,THERMOTEC_ROCKWOOL_PIPE,Rockwool Pipe Insulation,knowledge/thermotec/rockwool-pipe-insulation.md,Review: R1.2 | R2.5,Review: Rw 50+ | Rw 120,NRC 0.95,Spec Total R-value; Spec Product R-value; Spec Acoustic Rating; Legacy performance,https://www.brierleyhose.com.au/uploads/6/1/8/4/61849789/thermotec-4-zero.pdf,https://www.brierleyhose.com.au/uploads/6/1/8/4/61849789/thermotec.pdf,REVIEW,Thermal R conflict between legacy and spec fields; Acoustic Rw conflict between legacy and spec fields; Order Flag contains repeated 6712; confirm intended meaning; Order Quantity contains repeated 6712; confirm intended meaning,READY,manufacturer_supported,True,False,Product_Master_Bot_Sheet1_Validated.xlsx,cab733ff840db5bb8116e4869b42915772cd667d035912612bd78c0d35b4b5b7
Thermotec,RSPI16050,THERRWSPID120PLNID16P0T50M,RW 120kg Plain SPI 16.0 x 50mm,Yes,Pipe Insulation,Stonewool,Pipe,RSPI16050,THERMOTEC_ROCKWOOL_PIPE,Rockwool Pipe Insulation,knowledge/thermotec/rockwool-pipe-insulation.md,Review: R1.2 | R2.5,Review: Rw 50+ | Rw 120,NRC 0.95,Spec Total R-value; Spec Product R-value; Spec Acoustic Rating; Legacy performance,https://www.brierleyhose.com.au/uploads/6/1/8/4/61849789/thermotec-4-zero.pdf,https://www.brierleyhose.com.au/uploads/6/1/8/4/61849789/thermotec.pdf,REVIEW,Thermal R conflict between legacy and spec fields; Acoustic Rw conflict between legacy and spec fields; Order Flag contains repeated 6712; confirm intended meaning; Order Quantity contains repeated 6712; confirm intended meaning,READY,manufacturer_supported,True,False,Product_Master_Bot_Sheet1_Validated.xlsx,cab733ff840db5bb8116e4869b42915772cd667d035912612bd78c0d35b4b5b7
Thermotec,RSPI19125,THERRWSPID120PLNID19P1T25M,RW 120kg Plain SPI 19.1 x 25mm,Yes,Pipe Insulation,Stonewool,Pipe,RSPI19125,THERMOTEC_ROCKWOOL_PIPE,Rockwool Pipe Insulation,knowledge/thermotec/rockwool-pipe-insulation.md,Review: R1.2 | R2.5,Review: Rw 50+ | Rw 120,NRC 0.95,Spec Total R-value; Spec Product R-value; Spec Acoustic Rating; Legacy performance,https://www.brierleyhose.com.au/uploads/6/1/8/4/61849789/thermotec-4-zero.pdf,https://www.brierleyhose.com.au/uploads/6/1/8/4/61849789/thermotec.pdf,REVIEW,Thermal R conflict between legacy and spec fields; Acoustic Rw conflict between legacy and spec fields; Order Flag contains repeated 6712; confirm intended meaning; Order Quantity contains repeated 6712; confirm intended meaning,READY,manufacturer_supported,True,False,Product_Master_Bot_Sheet1_Validated.xlsx,cab733ff840db5bb8116e4869b42915772cd667d035912612bd78c0d35b4b5b7
Thermotec,RSPI19140,THERRWSPID120PLNID19P1T40M,RW 120kg Plain SPI 19.1 x 40mm,Yes,Pipe Insulation,Stonewool,Pipe,RSPI19140,THERMOTEC_ROCKWOOL_PIPE,Rockwool Pipe Insulation,knowledge/thermotec/rockwool-pipe-insulation.md,Review: R1.2 | R2.5,Review: Rw 50+ | Rw 120,NRC 0.95,Spec Total R-value; Spec Product R-value; Spec Acoustic Rating; Legacy performance,https://www.brierleyhose.com.au/uploads/6/1/8/4/61849789/thermotec-4-zero.pdf,https://www.brierleyhose.com.au/uploads/6/1/8/4/61849789/thermotec.pdf,REVIEW,Thermal R conflict between legacy and spec fields; Acoustic Rw conflict between legacy and spec fields; Order Flag contains repeated 6712; confirm intended meaning; Order Quantity contains repeated 6712; confirm intended meaning,READY,manufacturer_supported,True,False,Product_Master_Bot_Sheet1_Validated.xlsx,cab733ff840db5bb8116e4869b42915772cd667d035912612bd78c0d35b4b5b7
Thermotec,RSPI19150,THERRWSPID120PLNID19P1T50M,RW 120kg Plain SPI 19.1 x 50mm,Yes,Pipe Insulation,Stonewool,Pipe,RSPI19150,THERMOTEC_ROCKWOOL_PIPE,Rockwool Pipe Insulation,knowledge/thermotec/rockwool-pipe-insulation.md,Review: R1.2 | R2.5,Review: Rw 50+ | Rw 120,NRC 0.95,Spec Total R-value; Spec Product R-value; Spec Acoustic Rating; Legacy performance,https://www.brierleyhose.com.au/uploads/6/1/8/4/61849789/thermotec-4-zero.pdf,https://www.brierleyhose.com.au/uploads/6/1/8/4/61849789/thermotec.pdf,REVIEW,Thermal R conflict between legacy and spec fields; Acoustic Rw conflict between legacy and spec fields; Order Flag contains repeated 6712; confirm intended meaning; Order Quantity contains repeated 6712; confirm intended meaning,READY,manufacturer_supported,True,False,Product_Master_Bot_Sheet1_Validated.xlsx,cab733ff840db5bb8116e4869b42915772cd667d035912612bd78c0d35b4b5b7
Thermotec,RSPI21525,THERRWSPID120PLNID21P5T25M,RW 120kg Plain SPI 21.5 x 25mm,Yes,Pipe Insulation,Stonewool,Pipe,RSPI21525,THERMOTEC_ROCKWOOL_PIPE,Rockwool Pipe Insulation,knowledge/thermotec/rockwool-pipe-insulation.md,Review: R1.2 | R2.5,Review: Rw 50+ | Rw 120,NRC 0.95,Spec Total R-value; Spec Product R-value; Spec Acoustic Rating; Legacy performance,https://www.brierleyhose.com.au/uploads/6/1/8/4/61849789/thermotec-4-zero.pdf,https://www.brierleyhose.com.au/uploads/6/1/8/4/61849789/thermotec.pdf,REVIEW,Thermal R conflict between legacy and spec fields; Acoustic Rw conflict between legacy and spec fields; Order Flag contains repeated 6712; confirm intended meaning; Order Quantity contains repeated 6712; confirm intended meaning,READY,manufacturer_supported,True,False,Product_Master_Bot_Sheet1_Validated.xlsx,cab733ff840db5bb8116e4869b42915772cd667d035912612bd78c0d35b4b5b7
Thermotec,RSPI21540,THERRWSPID120PLNID21P5T40M,RW 120kg Plain SPI 21.5 x 40mm,Yes,Pipe Insulation,Stonewool,Pipe,RSPI21540,THERMOTEC_ROCKWOOL_PIPE,Rockwool Pipe Insulation,knowledge/thermotec/rockwool-pipe-insulation.md,Review: R1.2 | R2.5,Review: Rw 50+ | Rw 120,NRC 0.95,Spec Total R-value; Spec Product R-value; Spec Acoustic Rating; Legacy performance,https://www.brierleyhose.com.au/uploads/6/1/8/4/61849789/thermotec-4-zero.pdf,https://www.brierleyhose.com.au/uploads/6/1/8/4/61849789/thermotec.pdf,REVIEW,Thermal R conflict between legacy and spec fields; Acoustic Rw conflict between legacy and spec fields; Order Flag contains repeated 6712; confirm intended meaning; Order Quantity contains repeated 6712; confirm intended meaning,READY,manufacturer_supported,True,False,Product_Master_Bot_Sheet1_Validated.xlsx,cab733ff840db5bb8116e4869b42915772cd667d035912612bd78c0d35b4b5b7
Thermotec,RSPI21550,THERRWSPID120PLNID21P5T50M,RW 120kg Plain SPI 21.5 x 50mm,Yes,Pipe Insulation,Stonewool,Pipe,RSPI21550,THERMOTEC_ROCKWOOL_PIPE,Rockwool Pipe Insulation,knowledge/thermotec/rockwool-pipe-insulation.md,Review: R1.2 | R2.5,Review: Rw 50+ | Rw 120,NRC 0.95,Spec Total R-value; Spec Product R-value; Spec Acoustic Rating; Legacy performance,https://www.brierleyhose.com.au/uploads/6/1/8/4/61849789/thermotec-4-zero.pdf,https://www.brierleyhose.com.au/uploads/6/1/8/4/61849789/thermotec.pdf,REVIEW,Thermal R conflict between legacy and spec fields; Acoustic Rw conflict between legacy and spec fields; Order Flag contains repeated 6712; confirm intended meaning; Order Quantity contains repeated 6712; confirm intended meaning,READY,manufacturer_supported,True,False,Product_Master_Bot_Sheet1_Validated.xlsx,cab733ff840db5bb8116e4869b42915772cd667d035912612bd78c0d35b4b5b7
Thermotec,RSPI25425,THERRWSPID120PLNID25P4T25M,RW 120kg Plain SPI 25.4 x 25mm,Yes,Pipe Insulation,Stonewool,Pipe,RSPI25425,THERMOTEC_ROCKWOOL_PIPE,Rockwool Pipe Insulation,knowledge/thermotec/rockwool-pipe-insulation.md,Review: R1.2 | R2.5,Review: Rw 50+ | Rw 120,NRC 0.95,Spec Total R-value; Spec Product R-value; Spec Acoustic Rating; Legacy performance,https://www.brierleyhose.com.au/uploads/6/1/8/4/61849789/thermotec-4-zero.pdf,https://www.brierleyhose.com.au/uploads/6/1/8/4/61849789/thermotec.pdf,REVIEW,Thermal R conflict between legacy and spec fields; Acoustic Rw conflict between legacy and spec fields; Order Flag contains repeated 6712; confirm intended meaning; Order Quantity contains repeated 6712; confirm intended meaning,READY,manufacturer_supported,True,False,Product_Master_Bot_Sheet1_Validated.xlsx,cab733ff840db5bb8116e4869b42915772cd667d035912612bd78c0d35b4b5b7
Thermotec,RSP25440,THERRWSPID120PLNID25P4T40M,RW 120kg Plain SPI 25.4 x 40mm,Yes,Pipe Insulation,Stonewool,Pipe,RSP25440,THERMOTEC_ROCKWOOL_PIPE,Rockwool Pipe Insulation,knowledge/thermotec/rockwool-pipe-insulation.md,Review: R1.2 | R2.5,Review: Rw 50+ | Rw 120,NRC 0.95,Spec Total R-value; Spec Product R-value; Spec Acoustic Rating; Legacy performance,https://www.brierleyhose.com.au/uploads/6/1/8/4/61849789/thermotec-4-zero.pdf,https://www.brierleyhose.com.au/uploads/6/1/8/4/61849789/thermotec.pdf,REVIEW,Thermal R conflict between legacy and spec fields; Acoustic Rw conflict between legacy and spec fields; Order Flag contains repeated 6712; confirm intended meaning; Order Quantity contains repeated 6712; confirm intended meaning,READY,manufacturer_supported,True,False,Product_Master_Bot_Sheet1_Validated.xlsx,cab733ff840db5bb8116e4869b42915772cd667d035912612bd78c0d35b4b5b7
Thermotec,RSPI25450,THERRWSPID120PLNID25P4T50M,RW 120kg Plain SPI 25.4 x 50mm,Yes,Pipe Insulation,Stonewool,Pipe,RSPI25450,THERMOTEC_ROCKWOOL_PIPE,Rockwool Pipe Insulation,knowledge/thermotec/rockwool-pipe-insulation.md,Review: R1.2 | R2.5,Review: Rw 50+ | Rw 120,NRC 0.95,Spec Total R-value; Spec Product R-value; Spec Acoustic Rating; Legacy performance,https://www.brierleyhose.com.au/uploads/6/1/8/4/61849789/thermotec-4-zero.pdf,https://www.brierleyhose.com.au/uploads/6/1/8/4/61849789/thermotec.pdf,REVIEW,Thermal R conflict between legacy and spec fields; Acoustic Rw conflict between legacy and spec fields; Order Flag contains repeated 6712; confirm intended meaning; Order Quantity contains repeated 6712; confirm intended meaning,READY,manufacturer_supported,True,False,Product_Master_Bot_Sheet1_Validated.xlsx,cab733ff840db5bb8116e4869b42915772cd667d035912612bd78c0d35b4b5b7
Thermotec,RSPI26925,THERRWSPID120PLNID26P9T25M,RW 120kg Plain SPI 26.9 x 25mm,Yes,Pipe Insulation,Stonewool,Pipe,RSPI26925,THERMOTEC_ROCKWOOL_PIPE,Rockwool Pipe Insulation,knowledge/thermotec/rockwool-pipe-insulation.md,Review: R1.2 | R2.5,Review: Rw 50+ | Rw 120,NRC 0.95,Spec Total R-value; Spec Product R-value; Spec Acoustic Rating; Legacy performance,https://www.brierleyhose.com.au/uploads/6/1/8/4/61849789/thermotec-4-zero.pdf,https://www.brierleyhose.com.au/uploads/6/1/8/4/61849789/thermotec.pdf,REVIEW,Thermal R conflict between legacy and spec fields; Acoustic Rw conflict between legacy and spec fields; Order Flag contains repeated 6712; confirm intended meaning; Order Quantity contains repeated 6712; confirm intended meaning,READY,manufacturer_supported,True,False,Product_Master_Bot_Sheet1_Validated.xlsx,cab733ff840db5bb8116e4869b42915772cd667d035912612bd78c0d35b4b5b7
Thermotec,RSPI26940,THERRWSPID120PLNID26P9T40M,RW 120kg Plain SPI 26.9 x 40mm,Yes,Pipe Insulation,Stonewool,Pipe,RSPI26940,THERMOTEC_ROCKWOOL_PIPE,Rockwool Pipe Insulation,knowledge/thermotec/rockwool-pipe-insulation.md,Review: R1.2 | R2.5,Review: Rw 50+ | Rw 120,NRC 0.95,Spec Total R-value; Spec Product R-value; Spec Acoustic Rating; Legacy performance,https://www.brierleyhose.com.au/uploads/6/1/8/4/61849789/thermotec-4-zero.pdf,https://www.brierleyhose.com.au/uploads/6/1/8/4/61849789/thermotec.pdf,REVIEW,Thermal R conflict between legacy and spec fields; Acoustic Rw conflict between legacy and spec fields; Order Flag contains repeated 6712; confirm intended meaning; Order Quantity contains repeated 6712; confirm intended meaning,READY,manufacturer_supported,True,False,Product_Master_Bot_Sheet1_Validated.xlsx,cab733ff840db5bb8116e4869b42915772cd667d035912612bd78c0d35b4b5b7
Thermotec,RSPI26950,THERRWSPID120PLNID26P9T50M,RW 120kg Plain SPI 26.9 x 50mm,Yes,Pipe Insulation,Stonewool,Pipe,RSPI26950,THERMOTEC_ROCKWOOL_PIPE,Rockwool Pipe Insulation,knowledge/thermotec/rockwool-pipe-insulation.md,Review: R1.2 | R2.5,Review: Rw 50+ | Rw 120,NRC 0.95,Spec Total R-value; Spec Product R-value; Spec Acoustic Rating; Legacy performance,https://www.brierleyhose.com.au/uploads/6/1/8/4/61849789/thermotec-4-zero.pdf,https://www.brierleyhose.com.au/uploads/6/1/8/4/61849789/thermotec.pdf,REVIEW,Thermal R conflict between legacy and spec fields; Acoustic Rw conflict between legacy and spec fields; Order Flag contains repeated 6712; confirm intended meaning; Order Quantity contains repeated 6712; confirm intended meaning,READY,manufacturer_supported,True,False,Product_Master_Bot_Sheet1_Validated.xlsx,cab733ff840db5bb8116e4869b42915772cd667d035912612bd78c0d35b4b5b7
